"","population","67","79","40","2","12","13","30","28","4","51","56","57","27","77","39","1","72","62","16","61","68","29","14","42","3","31","15","11","64","69","74","41","MWI067","MWI007","26","MWI008","MWI077","MWI009","MWI078","MWI010","MWI019","MWI036","MWI071","MWI079","MWI001","MWI011","MWI020","MWI062","MWI072","MWI080","MWI003","MWI014","MWI022","MWI038","MWI063","UTSC","MWI004","MWI015","MWI023","MWI039","MWI066","MWI005"
"26","31",0.0704215510341544,0.0146064608134464,0.0070523758765957,0.0208865104901181,0.067430488404922,0.0740066484097833,0.06683052428095,-0.00894757894151924,0.020147722701572,0.0353803499348184,0.0466180281907059,0.00874356473893506,0.0511566608024066,0.0619190893016489,-0.000554244916249977,0.0768297051701021,0.0293237977959404,0.0502695297342104,0.0103561077306396,0.092957434826659,0.0669513584513712,0.0584608568741,0.00278442868654914,0.0724961371663614,0.0676152346697754,0,0.0108183108719403,0.0349527698273482,0.00983659668535256,0.0139868625405173,0.0482736036229873,0.0161540290610004,0.0216791749544521,0.0173406545721582,0.0177123986790754,-0.00471755171162445,0.0153321976149916,-0.0185301727151947,-0.00190933207170971,0.0389695305348503,-0.0128517920346379,-0.0335987093606424,-0.00957592339261278,-0.00405271940877968,0.00844132683390806,-0.00264868769564163,0.0265724405351418,-0.0358419813377517,0.0573673240339908,0.0458030337928993,-0.00179883846430582,-0.00478907682901969,0.013697705802969,0.0114880571370819,-0.02862874135595,-0.000375631744297153,0.0115054832134495,-0.000101615689462378,-0.00590862246650627,-0.0225747833379927,0.0218789787576225,-0.0311268992684299
"27","15",0.0874622498299955,0.00731018940173584,0.0173785940999531,0.0195423377694051,0.0682035246289484,0.0640797716091478,0.0563349548950903,0.0243803909068243,0.0359590988667317,0.0332136900222605,0.0467676742054972,0.0264723065295919,0.0704851594769581,0.0780628482336508,0.00283073301117052,0.0767245620035512,0.046873588033157,0.0537979226501041,0.00490162936921103,0.0699503977960771,0.0967896231114059,0.0808870539381763,0.00559527561178937,0.0881080357190931,0.088190291465604,0.0108183108719403,0,0.0391905248838778,0.0153771233745396,0.058219311279645,0.0353921545488934,0.0231449120921716,0.0237312887915298,0.0403668539688691,-0.0157071638325479,-0.00913478110996206,0.0190525317403531,0.0216392790223357,-0.0145728389238,0.0640347414133439,0.00434797150406371,-0.00421031358415572,0.0116405661167407,-0.00352881868593511,-0.01720755755928,-0.000339939490770617,0.0120542864368204,-0.00873127812479008,0.0438631920771605,0.0617185251510985,0.00470366886171216,-0.012007847381951,0.0197602205174189,0.0273635916762248,-0.0311352107748819,-0.00595258342120477,0.038893830354977,0.0200507406498077,0.0176085584238679,0.00723467258900332,0.0184238480945426,0.0197294250281849
"28","11",0.117022347243613,0.0510689206174217,0.0430246322258383,0.033707760343547,0.0937639301024198,0.107754957341841,0.0902733145475676,0.0604197079478981,0.0620342470677929,0.125825131761717,0.0973654735860068,0.0474282900587751,0.124561256219482,0.140516489044537,0.0441281313138647,0.108212381594651,0.0559820115856408,0.0755356906214129,0.101531262549543,0.142457981446434,0.133526241673718,0.120140463184744,0.0438864181838224,0.116914256968706,0.116615893726158,0.0349527698273482,0.0391905248838778,0,0.0555518408918791,0.11810432400319,0.0958582187565647,0.0724445495061778,0.14929050059125,0.104771392257222,0.09943967902601,0.076039141754197,0.0941543640635411,0.0615842198419795,0.0548741123305359,0.118326167180147,0.059280017245096,0.0772933281804448,0.0955313713825804,0.0616058290637687,0.0607980195136159,0.102971641453267,0.105415099291401,0.0524528639084979,0.128587464607033,0.126702997275204,0.0801151099584325,0.116840851520693,0.0850738127496349,0.087027683426902,0.0527451231328958,0.0705892905193291,0.0692302173757085,0.0472692895062178,0.106752773186566,0.0810061820507355,0.0954476133714306,0.0807589222739456
"29","64",0.0817608037805508,0.0227601996355948,0.0137998505363241,0.0315351045252528,0.0870023429023674,0.0831490828690707,0.0666721580728423,0.0107824248390297,0.00473965684035124,0.0554003861629844,0.0376909232506232,0.022305628441278,0.0623138116862107,0.0829871901516805,0.00676688355110534,0.0852550015917793,0.0429371860717895,0.0540944192593702,0.0419440745672437,0.0968050541516246,0.11244863505102,0.0864322036305787,0.00703786961916551,0.114035794314504,0.101744940787761,0.00983659668535256,0.0153771233745396,0.0555518408918791,0,0.0338847480829152,0.0665296883927394,0.0204642740151568,0.0525628468821417,0.0398622047244095,0.0108695652173914,0.035396745512498,0.0182833925850686,0.0266846816416146,0.00887920924778025,0.0453652145430724,0.0202326757713708,-0.0030591434398368,0.00722642807983487,0.0171601615074025,-0.00732345248474276,0.0135135135135136,0.00588744588744593,0.00386944818304177,0.0404718990660331,0.0709415584415585,0.0335391289838145,0.0364053788127255,0.0293431143714572,0.0240053718314588,0.00569554711770802,0.00477978832366,0.044064452482736,0.0614793467819405,0.0238175675675676,0.00688823833304637,0.0406395736175883,-0.0179849834119085
"30","69",0.130232872030635,0.0250498447798862,0.0695989344725113,0.0523597777219669,0.114883451752856,0.162347575340659,0.11439818181126,0.0464538329191359,0.059046066800259,0.137755102040816,0.130668716372022,0.063585639851571,0.113200499091161,0.132183655671316,0.020657944056924,0.119599037326736,0.0660944870767697,0.0938387467039652,0.1447626520204,0.162811002906587,0.119004324612825,0.127016249700742,0.0325822212687332,0.232142857142857,0.193497597535977,0.0139868625405173,0.058219311279645,0.11810432400319,0.0338847480829152,0,0.10565700674871,0.111735769501054,0.176078503980744,0.160424818334265,0.148446490218642,0.142857142857143,0.184171597633136,0.171363290175171,0.126243305279265,0.149971269871672,0.145464917284655,0.141868512110727,0.16953316953317,0.15606936416185,0.135422826729746,0.149621579662333,0.142857142857143,0.123740733700817,0.177121771217712,0.181253529079616,0.168287210172027,0.174016468435499,0.164490861618799,0.19051094890511,0.157716223855285,0.14717859220477,0.127922971114168,0.176089305005402,0.18594813316167,0.139057304909055,0.174076865109269,0.158843409688321
"31","74",0.140808116463864,0.020615153404511,0.0759366217787927,0.0712439970724867,0.133358787775227,0.120703009737386,0.102635221049441,0.0470316938938043,0.0786943808985342,0.0902382135892632,0.105137137864122,0.0635948266561002,0.166521885333184,0.128302783359919,0.048968639710868,0.107389679279511,0.0874146780270554,0.108516640674179,0.0467879688080208,0.120072275787611,0.117938979875859,0.116538615591887,0.0420909760968503,0.124453632604844,0.144411963567156,0.0482736036229873,0.0353921545488934,0.0958582187565647,0.0665296883927394,0.10565700674871,0,0.0431109816487038,0.057380007217611,0.0303973631203077,0.0253443526170799,0.0590934116351625,0.0478364067920395,0.0172013915732509,0.0538827258320127,0.0704323570432357,0.0159170831019804,0.0254008286795173,0.0640518172004318,0.0433212996389892,0.00739476678043236,0.0350587371512482,0.0411315838451517,0.027017355519771,0.0946480812252625,0.0859347597334269,0.0232948192322028,0.0639777468706537,0.031569173630455,0.00699168556311418,0.00458803288090236,0.0633688391406391,0.0455626715462032,-0.0167275523937704,0.0596403774256721,0.017433234421365,0.0357744896047949,0.043785055183644
"32","41",0.114986595987105,0.00884232191980953,0.0170657617940795,0.0486422707461205,0.109392786514333,0.0972122706128253,0.0724012332853861,0.0233297985153765,0.0185210076271332,0.0855397148676171,0.0615035024131909,0.00779763507503672,0.109437190520035,0.0960126938697018,0.00687568943058529,0.10749988818149,0.0690207136662476,0.0728244665145117,-0.0031813361611877,0.137888320239919,0.122634135291477,0.0805265279881444,0.0203465354904374,0.109261186264308,0.104890376289004,0.0161540290610004,0.0231449120921716,0.0724445495061778,0.0204642740151568,0.111735769501054,0.0431109816487038,0,0.0392523364485981,-0.0132813883477953,-0.013215859030837,0.0226833128187093,0.0021505376344086,-0.00215672178289001,-0.0092815400481265,0.0550918196994992,-0.00578439964943032,-0.00888037611004701,-0.0168692182115001,0.0184804928131417,0.0273109243697479,0.015346621979185,0.0347330222913427,-0.0295774647887324,0.0549595642845354,0.0657604078164826,0.0249480249480249,0.0107416879795396,0.0508645291253987,0.0115586690017513,-0.0102205486820871,-0.0250090612540776,0.0249448498218225,0.000520381613183001,-0.00160227879651059,-0.0333515582285402,0.0369609856262834,0.0289455547898001
"33","MWI067",0.144617663894407,0.0083094992299752,0.063843090795406,0.0431396927707887,0.126900455939931,0.157310813048518,0.144413997291253,0.0681936491410724,0.0713746595346701,0.189260418382474,0.121352785145889,0.0226214921286791,0.124225682236732,0.145223857842224,0.0177810675220002,0.171336450104788,0.0844322047626762,0.096023374436686,0,0.170071335927367,0.157764530039342,0.0844348975545275,0.0341354224958031,0.218334499650105,0.169595705999481,0.0216791749544521,0.0237312887915298,0.14929050059125,0.0525628468821417,0.176078503980744,0.057380007217611,0.0392523364485981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34","MWI007",0.148462703272105,0.0100279577453,0.0511105606473454,0.0345608135815633,0.111914106398797,0.166477180445022,0.107441792164989,0.027124773960217,0.0441811426850086,0.0895196506550218,0.0989715056482887,0.0344120711093189,0.135887360838245,0.11204100847369,-0.0130167936871922,0.0846601049636869,0.0680860137451409,0.0826512277899781,0,0.155438711797568,0.144644091223221,0.0533424517011455,0.000950726158082885,0.191352510273361,0.142902790598594,0.0173406545721582,0.0403668539688691,0.104771392257222,0.0398622047244095,0.160424818334265,0.0303973631203077,-0.0132813883477953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35","26",0.108054335894621,-0.016551557844336,0.0459977788459945,0.0145981731333278,0.134364052815953,0.163464669488766,0.101148707498644,0.0190528034839412,0.00942955516722324,0.0934408208134848,0.0775538093611206,0.0408645840271765,0.108285618053217,0.125849173128388,0.0171389396709324,0.133874647698296,0.0875070207815133,0.10301646828632,0,0.131153068105192,0.163654770944065,0.0687239366138449,-0.00703781163894691,0.2125,0.137010739643915,0.0177123986790754,-0.0157071638325479,0.09943967902601,0.0108695652173914,0.148446490218642,0.0253443526170799,-0.013215859030837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36","MWI008",0.132370021179203,0.0162421620159887,0.00494752093861542,-0.0137809372434632,0.11206400669351,0.114386584289497,0.0863252062825096,0.0466321243523316,0.0339738186572171,0.108727810650888,0.0629865534324134,0.0337273873198652,0.10922035075534,0.131326736776667,0.0205099412114407,0.112085072203112,0.0653617616218106,0.110322844299142,0,0.143558489927205,0.154587696788959,0.0837405223251896,0.0168718201214509,0.194397759103641,0.147472037416384,-0.00471755171162445,-0.00913478110996206,0.076039141754197,0.035396745512498,0.142857142857143,0.0590934116351625,0.0226833128187093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37","MWI077",0.136126009912418,0.013820685465499,0.0165365101902998,0.0381460145585396,0.137645947222785,0.157597876575979,0.0822109941362354,0.0498194945848376,0.0389808917197452,0.104657534246575,0.075039082855654,0.0419663665476251,0.142031379025599,0.112318267320641,0.0190110306847599,0.12497436948944,0.0766774204060352,0.10183008040515,0,0.159574468085106,0.137226534932957,0.0951985379631168,0.00668769299360961,0.179363009871484,0.175104715226724,0.0153321976149916,0.0190525317403531,0.0941543640635411,0.0182833925850686,0.184171597633136,0.0478364067920395,0.0021505376344086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38","MWI009",0.124970164012685,0.0088600518389267,0.0184072517625812,-0.0018039687312086,0.117446940784361,0.102238137869293,0.061044246255087,0.0201342281879195,-0.0282196935103837,0.07996953541508,0.0431458219552158,0.0116430393364683,0.119864176570458,0.0653382158856442,-0.00333580429948102,0.0868377350404458,0.05068176838415,0.0854239334585458,0,0.119574690604846,0.151928938430724,0.015918958031838,-0.0168108483299192,0.172504214272336,0.10463167015125,-0.0185301727151947,0.0216392790223357,0.0615842198419795,0.0266846816416146,0.171363290175171,0.0172013915732509,-0.00215672178289001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39","MWI078",0.107119596887533,-0.00170426741811915,0.0330107472964616,0.00254401482604674,0.128968387140077,0.145792241946088,0.0914052738870257,-0.00109849871841816,-0.0114926394469496,0.098066783831283,0.0898820402060143,0.0010519962059154,0.0545874822190612,0.0890322580645162,-0.017144009681323,0.109321137240179,0.0385944893781254,0.0611609935913696,0,0.139330682571239,0.14066794942276,0.0676666666666667,-0.0123759099933818,0.187533016376123,0.171373030489053,-0.00190933207170971,-0.0145728389238,0.0548741123305359,0.00887920924778025,0.126243305279265,0.0538827258320127,-0.0092815400481265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40","MWI010",0.148553943342217,0.0466037949497728,0.0537279434824951,0.0573653367584491,0.133013387218995,0.163100724160632,0.12058445728966,0.0788237341221507,0.0562169312169312,0.16510067114094,0.0841217959745399,0.0411072987108166,0.126817042606516,0.156872493453979,0.0362582861178435,0.153490818825928,0.0727976861610864,0.103926774051695,0,0.176527176527177,0.144371643580876,0.0860982083609821,0.0436987228949814,0.229491173416407,0.168888966152669,0.0389695305348503,0.0640347414133439,0.118326167180147,0.0453652145430724,0.149971269871672,0.0704323570432357,0.0550918196994992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41","MWI019",0.112124602013596,-0.0335379757937203,0.00457709380451494,0.00396032901194875,0.121412878723368,0.145982963086688,0.0587750759356821,0.0379071009076348,0.00244532942080628,0.101740534720976,0.0872437743520244,0.0373468977980056,0.119559779889945,0.123320198909097,-0.000565968638678888,0.114731096319365,0.0579686209744014,0.0636411501944733,0,0.156336876533115,0.122949655613151,0.0547598989048021,-0.0126999999999999,0.202259089304624,0.12471779185784,-0.0128517920346379,0.00434797150406371,0.059280017245096,0.0202326757713708,0.145464917284655,0.0159170831019804,-0.00578439964943032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42","MWI036",0.105742793408152,-0.0362472599736957,0.00531313200562166,-0.00122265996467864,0.115421292827464,0.105747525612085,0.071550169394394,0.0108538350217077,-0.00482718671558214,0.114997350291468,0.0650702758979698,0.00980375324073287,0.112491605104097,0.0931093747231525,-0.0338834901537353,0.0929951902055095,0.0531731279872544,0.0700978737765778,0,0.143809365105816,0.119317074898606,0.0213249431917497,-0.0113307858448246,0.180447028893331,0.124977359174063,-0.0335987093606424,-0.00421031358415572,0.0772933281804448,-0.0030591434398368,0.141868512110727,0.0254008286795173,-0.00888037611004701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43","MWI071",0.119794981166475,0.0285258593477431,0.023688517529503,0.0340980567418149,0.143643534446589,0.132554945054945,0.0918854017276457,0.0279248037963132,0.0239209658197897,0.129967776584318,0.0284299339691857,0.0150274639859054,0.116669492962523,0.128415819365085,0.017136831004482,0.12932648129871,0.0603722650847345,0.0915880372086821,0,0.172143207454635,0.187467779754877,0.0843008581524483,0.0217677564092144,0.183673469387755,0.144738499181404,-0.00957592339261278,0.0116405661167407,0.0955313713825804,0.00722642807983487,0.16953316953317,0.0640518172004318,-0.0168692182115001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44","MWI079",0.133314482460372,-0.00460439448826887,0.00456510878740377,0.0157125700560449,0.135199225142781,0.125191359074673,0.0763473554077985,0.0240174672489083,0.00269851494629088,0.109090909090909,0.0600417681865646,0.0370925565049385,0.146123905287058,0.103939250118652,0.00536153224343014,0.103699609658365,0.0824599755674147,0.0943216838240116,0,0.116808149405773,0.138797321211701,0.0718965227616328,0.0100914743318468,0.199650655021834,0.143812354064954,-0.00405271940877968,-0.00352881868593511,0.0616058290637687,0.0171601615074025,0.15606936416185,0.0433212996389892,0.0184804928131417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45","MWI001",0.0977006431151441,0.0130211847254083,0.0496008550719797,0.0233280973229505,0.127679782903664,0.127041430290528,0.091018807201046,0.0456521739130435,0.0224525043177893,0.109237668161435,0.0407387289516568,0.0188050627694105,0.123862487360971,0.127988942639945,0.0115502527135638,0.125725865504147,0.0380837263147143,0.0553270898849225,0,0.141710773433498,0.146811133684083,0.0790268456375839,-0.00810258814075729,0.195032870708546,0.122018704000885,0.00844132683390806,-0.01720755755928,0.0607980195136159,-0.00732345248474276,0.135422826729746,0.00739476678043236,0.0273109243697479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46","MWI011",0.0793136354633681,0.00723071949912388,0.0153830108984722,0.0350586519981444,0.134341486518488,0.162354892205639,0.0928208482165317,0.0280373831775701,0.0512358869950026,0.134736842105263,0.0671866690303138,0.0405623570563703,0.114152892561984,0.0908500036108905,-0.0215879231284455,0.0943028326301982,0.0842821641463772,0.10770338608579,0,0.154803971058388,0.129808118998172,0.0800807537012113,-0.0118741707394904,0.169555388093444,0.161358586392974,-0.00264868769564163,-0.000339939490770617,0.102971641453267,0.0135135135135136,0.149621579662333,0.0350587371512482,0.015346621979185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47","MWI020",0.12433577605668,0.00656380530219086,0.04082290835639,0.0160260763275839,0.169854578802568,0.146345628415301,0.0954728217896738,0.046969976054522,0.0216857396666144,0.137437365783822,0.0561169252977265,0.0508531281365006,0.112822287593009,0.148651864948489,0.0159019682623908,0.14241517301678,0.0779094809870617,0.10154466973175,0,0.138062945574683,0.15322988846805,0.118649623074402,0.0139028282795045,0.219960367501351,0.168328404200684,0.0265724405351418,0.0120542864368204,0.105415099291401,0.00588744588744593,0.142857142857143,0.0411315838451517,0.0347330222913427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48","MWI062",0.0777828387232403,-0.00913636748877016,-0.00535609385258645,-0.0189436837228456,0.0781726608498263,0.119939526289266,0.038477537437604,0.0048868778280543,0.00198704103671709,0.0893617021276596,0.0695296523517383,0.00259276429883762,0.104447776111944,0.0998839967449834,-0.00865520392059133,0.0552618759810201,0.00867801969309029,0.0429605737226779,0,0.131837073981712,0.109431540669174,0.0439131909121737,-0.0213197294737366,0.165236051502146,0.105626742977963,-0.0358419813377517,-0.00873127812479008,0.0524528639084979,0.00386944818304177,0.123740733700817,0.027017355519771,-0.0295774647887324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49","MWI072",0.147261125383277,0.0450040617384241,0.0645250985459363,0.0783870359902017,0.145125056162947,0.208359229334991,0.119472672342763,0.0561679790026247,0.0795084346676128,0.183673469387755,0.093256327501274,0.0762705056315173,0.162326250199712,0.152602753408467,0.0222352538728437,0.128452758830283,0.100236204245335,0.10717132122119,0,0.183631793905121,0.188678004013026,0.0954471544715448,0.0347882902264506,0.223382045929019,0.188696752425137,0.0573673240339908,0.0438631920771605,0.128587464607033,0.0404718990660331,0.177121771217712,0.0946480812252625,0.0549595642845354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50","MWI080",-0.0303362350601652,0.0632465939174792,0.0657982187956932,0.0270605801332059,0.158639897876291,0.181462140992167,0.121923371772497,0.0728594220882822,0.0718794408275224,0.174047373841401,0.0883882149046794,0.0733898498881104,0.184022824536377,0.155785976745357,0.0630154333201425,0.156079161197056,0.105174173790991,0.122578138910021,0,0.16259618601539,0.1676387840527,0.12522303325223,0.0456764018505859,0.243519781718963,0.195216141270138,0.0458030337928993,0.0617185251510985,0.126702997275204,0.0709415584415585,0.181253529079616,0.0859347597334269,0.0657604078164826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51","MWI003",0.146702914166363,0.0186936220775527,0.0461724781753041,0.0178793480087381,0.134670390115935,0.10375702247191,0.0834935735249469,0.0292871615398784,0.0386293787037509,0.0949926362297496,0.0891938250428817,0.0230732473206363,0.144249834765367,0.114975271316475,-0.00763873665750459,0.134526041930634,0.093046442814872,0.0776864525493241,0,0.143674293405114,0.139891285288445,0.0515554002097169,0.0296545398960563,0.192436040044494,0.161783305227656,-0.00179883846430582,0.00470366886171216,0.0801151099584325,0.0335391289838145,0.168287210172027,0.0232948192322028,0.0249480249480249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52","MWI014",0.116955110870741,0.0188116350377062,0.0264594849669678,0.025728987993139,0.115283693985347,0.174323675364175,0.0973094390975718,0.0404542228530873,0.0344584145767498,0.120913336792942,0.0815428861444764,0.0330838123245556,0.0974901826873827,0.140755778158644,-0.000978003215807103,0.121436793283228,0.0501835578664098,0.113229310179104,0,0.181703270658872,0.164393901273084,0.0733654965895858,-0.00640635035654873,0.207150368033649,0.163561432128445,-0.00478907682901969,-0.012007847381951,0.116840851520693,0.0364053788127255,0.174016468435499,0.0639777468706537,0.0107416879795396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53","MWI022",0.137335720801378,0.0192195105632037,0.0314786455674664,0.0515336826225892,0.117733184049608,0.167270332565031,0.102825007833501,0.0408570909751226,0.0476686025042801,0.101658255227109,0.101471334348047,0.0334178070620038,0.145693191140279,0.092331656312105,0.0113981762917934,0.110907424381302,0.0517149339383425,0.105011660713995,0,0.17018837018837,0.150945030577066,0.114299610894942,0.0167430670698008,0.196120689655172,0.204290687409431,0.013697705802969,0.0197602205174189,0.0850738127496349,0.0293431143714572,0.164490861618799,0.031569173630455,0.0508645291253987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54","MWI038",0.11408353469106,-0.00252740872297543,0.0382642334538727,-0.0164275677832324,0.1422016043945,0.161448942796263,0.0670434112509633,0.049812533476165,0.0481269074688936,0.162037825864713,0.0900102284350495,0.0278140750420012,0.105236051502146,0.0896930139147899,-0.00928813445038173,0.123493873092808,0.0743095634027846,0.0765239074030395,0,0.179919028340081,0.123646257535611,0.0597167718819315,0.0169337424707354,0.174902831760133,0.164210342722595,0.0114880571370819,0.0273635916762248,0.087027683426902,0.0240053718314588,0.19051094890511,0.00699168556311418,0.0115586690017513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55","MWI063",0.10239445494644,0.00729406975166245,0.00403353091789137,-0.034662413609782,0.0707657665837405,0.0797833935018051,0.0658144102546432,0.022075055187638,0.0227049052955091,0.0853635856425516,0.0384615384615385,0.00104950148679385,0.143306825712392,0.0869494496755888,-0.0391555772312408,0.0979147938589534,0.0250237130292318,0.070789840535854,0,0.121002592912705,0.1097277676951,0.0585407725321889,-0.0263731770478396,0.171428571428571,0.113932049661735,-0.02862874135595,-0.0311352107748819,0.0527451231328958,0.00569554711770802,0.157716223855285,0.00458803288090236,-0.0102205486820871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56","UTSC",0.119884249689955,0.00934769012322732,0.0123439738963797,0.013985896292307,0.140906040268456,0.128694158075601,0.0731300335427628,0.00560747663551402,0.00814974499185028,0.11083348206318,0.0217391304347827,0.0454128822598118,0.114762386248736,0.138848210332732,-0.019746506781456,0.146652955616002,0.0267985982271697,0.0686779119740441,0,0.17551286225985,0.156094623655914,0.0655148819705782,-0.0208357976916707,0.20238741182854,0.151407512654294,-0.000375631744297153,-0.00595258342120477,0.0705892905193291,0.00477978832366,0.14717859220477,0.0633688391406391,-0.0250090612540776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57","MWI004",0.109624292331446,-0.0111644389396363,0.0357323445137368,0.0285780476907548,0.12039614103987,0.139774068453886,0.0896655267328385,0.0137639933932832,0.0323823158468828,0.124781544914366,0.0929994890137967,0.0447343895619758,0.129341713529606,0.101419986172419,-0.00546264955259887,0.114669598982853,0.0637426514300813,0.0903915533048688,0,0.133242922529242,0.11956852837356,0.0710788451798076,0.011389819429692,0.148582230623819,0.128576602680188,0.0115054832134495,0.038893830354977,0.0692302173757085,0.044064452482736,0.127922971114168,0.0455626715462032,0.0249448498218225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58","MWI015",0.0972998218332152,0.000439991877073115,0.0110003437607425,0.00950650312116171,0.113315998357739,0.10609756097561,0.0890741262449663,0.0347160405910628,0.0251642071142199,0.069562016930438,0.0718365933875715,0.0416542201865313,0.110287927260482,0.108193974094892,0.00449082023510773,0.12647334583445,0.0446188942565755,0.0877645076564746,0,0.123556002009041,0.119633799331931,0.0589726258871241,0.017500807232806,0.161290322580645,0.133345265795597,-0.000101615689462378,0.0200507406498077,0.0472692895062178,0.0614793467819405,0.176089305005402,-0.0167275523937704,0.000520381613183001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59","MWI023",0.140039580048972,0.0177352429393656,0.0174752578033082,0.0323187951051146,0.147161528484486,0.156560636182903,0.0946752447924459,0.00998890122086571,0.034261132742761,0.125837151921043,0.0565271153506448,0.0338156095419784,0.0733474726051609,0.116285550079242,-0.00623686643691678,0.119616569667922,0.0713899138991391,0.0957810153942615,0,0.178171939916906,0.135462516285785,0.0521172638436482,0.026370475377354,0.233940226726211,0.162152717106413,-0.00590862246650627,0.0176085584238679,0.106752773186566,0.0238175675675676,0.18594813316167,0.0596403774256721,-0.00160227879651059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60","MWI039",0.107168869004266,-0.0291531373409389,0.0346957126618144,0.0187913157276602,0.0979090138457192,0.148650913356796,0.0727133236723212,0.0601288475304223,0.0170483064195095,0.0945054945054945,0.0801321049887016,0.0110019374481041,0.111583602653513,0.14303124682623,-0.019979184794663,0.110653111415161,0.0597758198564315,0.0795073164183112,0,0.150426207588167,0.14543020567117,0.0754109472970683,-0.0555826936496859,0.21090387374462,0.13162712360867,-0.0225747833379927,0.00723467258900332,0.0810061820507355,0.00688823833304637,0.139057304909055,0.017433234421365,-0.0333515582285402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61","MWI066",0.121913367361015,0.0415303050137453,0.0788895221037206,0.0439088375143467,0.0985840707964602,0.158599899514319,0.114707654232541,-0.0243516135418729,0.0281980742778542,0.125722543352601,0.082943722943723,0.0599525128611002,0.138246547995342,0.10680334846765,0.0135338844070437,0.118427637141723,0.0888870928634931,0.123538562699469,0,0.106555928609295,0.136944978566514,0.0900083963056256,0.0291616234971355,0.206337774576882,0.13477676463109,0.0218789787576225,0.0184238480945426,0.0954476133714306,0.0406395736175883,0.174076865109269,0.0357744896047949,0.0369609856262834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
