"","population","47","18","20","19","21","17","7","49","6","23","36","45","46","9","35","8","5","MWI075","MWI016","MWI025","MWI033","MWI041","MWI049","MWI058","MWI068","MWI076","MWI017","MWI026","MWI034","MWI042","MWI050","MWI059","MWI069","MWI018","MWI027","MWI035","MWI043","MWI051","MWI060","MWI070","MWI028","MWI044","MWI052","MWI061","MWI029","MWI045","MWI053","MWI030","MWI046","MWI054","MWI073","MWI031","MWI047","MWI055","MWI074","MWI024","MWI032","MWI040","MWI048","MWI056"
"38","MWI051",0.0994878213468158,0.0512449698189135,0,0.132983818995698,0.099658323935839,0.111901585890025,0.0216050411762745,0.100609492895005,-0.00331538232146923,0,0.0784840149556108,0,0.0905594818425625,-0.0277632268203248,0.0749373390850654,0.0849876948318294,0.0570663203182077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39","MWI060",0.0568537576753438,-0.00293619234576599,0,0.142812629829664,0.0515060081520301,0.0921364403457035,-0.0438184383987423,0.137720556352357,-0.0118451755401577,0,0.0553574779508351,0,0.0982180559074403,-0.017988692821655,0.0614560352978254,0.078207671957672,0.00679431747992596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40","MWI070",0.0739683451293053,0.0322966120853923,0,0.145016093774205,0.0652846160490628,0.0761412575366064,-0.0307565298343608,0.115177426250534,-0.00276461990878507,0,0.0762603329840494,0,0.0928819297503174,-0.0351091703056769,0.0784999314411079,0.058922558922559,0.0214014672400709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41","MWI028",0.12050947093403,0.0623894364417488,0,0.155345825296225,0.122825566220078,0.112292448227714,0.0303712035995501,0.138960820581806,0.0259352051835854,0,0.0859289299604428,0,0.102943661495826,-0.0256776034236805,0.0792329831131454,0.114175753688262,0.0599188428562079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42","MWI044",0.0728816164790682,0.00569857870742829,0,0.106294062068464,0.0515062821245003,0.0535599514389774,-0.0052652614384763,0.106796454629356,0.00263497621447652,0,0.0917711585799012,0,0.0669819311123659,-0.0310381733856582,0.0530823445445624,0.0968434969426542,0.000156546242020575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43","MWI052",0.0581792587251721,0.0301536865313534,0,0.155876935670919,0.0294825295363953,0.0797157290863944,-0.0422926803186654,0.133177257525084,0.0210551707501982,0,0.0682705356095763,0,0.0790031904802967,-0.0541976620616366,0.0493717926030791,0.0500769099299265,0.0187129164764948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44","MWI061",0.0326944757609922,-0.0526789584236322,0,0.0789926482089786,-0.0104364995416402,0.0189259726567226,-0.081791149204128,0.0459152414795106,-0.0256012946989652,0,0.0254798146922568,0,0.0177148226777573,-0.0564568462037638,0.0087565674255692,0.0095426127015466,-0.0168741726293211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45","MWI029",0.0756986921699166,-0.00216262975778544,0,0.119919346280378,0.06408913763799,0.113871976304097,-0.0100571272192385,0.125176470588235,0.00266069177986284,0,0.0608101316715248,0,0.0710230205429958,-0.0718467269824375,0.0712132954447602,0.0304024874762481,-0.00534426399626412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46","MWI045",0.0560915451601538,-0.0258811117338696,0,0.104621949960423,0.0427447342198399,0.0508209538702111,-0.0228958400515962,0.10018459473066,-0.0152732562166654,0,0.0477738376674547,0,0.0597269043484184,-0.0372792674950948,0.0653371731060543,0.0421275211450879,0.0326602652330911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47","MWI053",0.06099676815785,-0.00666511147398938,0,0.109945603061821,0.0778514975398173,0.0410418591429181,-0.0392663668873703,0.100489688944065,-0.0389440383986036,0,0.0343320311827772,0,0.0298644820181533,-0.04375,0.0168612662267025,0.0492469114909461,-0.00436199375872823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48","MWI030",0.116873501054292,0.0411437648927721,0,0.180275628706122,0.0860175937562008,0.0794733610751075,0.0275960920638582,0.152043171548389,0.0737477486248358,0,0.115995502699964,0,0.129114660803208,0.01953125,0.106924896217521,0.0966145001596934,0.0659774617138088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49","MWI046",0.0768433372345762,0.00148333717902234,0,0.123730909217561,0.0605527165832066,0.0822229003492354,0.0198520182334677,0.135917517596907,0.0188149972632732,0,0.0734905535737878,0,0.0882746246424159,-0.0489753386592567,0.0587342383523365,0.0673600792471521,0.0403367700984988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50","MWI054",0.0303899691849963,-0.00516477291659723,0,0.11984490659147,0.0834017234304473,0.0610628423880806,-0.00549639299209887,0.0727765687988299,0.0206680548624138,0,0.0724010518957425,0,0.0735830466872937,-0.018013381369017,0.0370555120074111,0.0570753123944614,0.0293719386816898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51","MWI073",0.0795414373011464,0.0176793599582865,0,0.141744360383959,0.0606050093665441,0.0865051903114187,-0.0240642637027803,0.131194653299917,0.0321617080497616,0,0.0743870112657389,0,0.0725527172981314,-0.0623580786026201,0.0546682294491192,0.0929782082324456,0.0397859584799089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52","MWI031",0.0814772382653234,0.0521155585169673,0,0.150227878579414,0.0599372421817157,0.101097046413502,0.00562353021369422,0.122893449306877,0.0320746639267061,0,0.059597483850184,0,0.106638690725976,-0.0226434965771459,0.0795648500939607,0.106617052256916,0.0355353683788659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53","MWI047",0.102199478423461,0.0462227587521444,0,0.180397868326106,0.120790228495923,0.13045741427549,0.0475353831137141,0.160948242314178,0.049649659693306,0,0.0997114043905445,0,0.116504854368932,-0.0190623390005152,0.118536952748944,0.0798153034300792,0.0457045013006685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54","MWI055",0.0795007461674129,0.0396583282489323,0,0.167855220667384,0.102719644120918,0.0871276959945225,0.0149490718062196,0.115861596437136,0.0209531706137397,0,0.0919250180245134,0,0.0978398983481576,0.0289903365544818,0.0874155548765998,0.0675743822491175,0.0545633295100771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55","MWI074",0.0871845185736518,0.0481271392071476,0,0.181411198717092,0.116628844975236,0.129458865224953,0.0433952952788288,0.166444523910146,0.0214060896934287,0,0.10621366161042,0,0.118704797292814,0.032844871147044,0.0923153265686761,0.101742274819198,0.0597734590804335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56","MWI024",0.0666848121937943,0.0462779843366822,0,0.153897085038114,0.102781136638452,0.127798371562232,0.0311835927847789,0.107484814166581,0.0058941145788056,0,0.0489103621918647,0,0.0883806224848455,-0.0404482577482052,0.0612216502017532,0.054521053514511,0.0101295081409974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57","MWI032",0.0968564708999967,0.0358221422604897,0,0.174613219644612,0.0570634231103389,0.102253091079907,0.00131343283582097,0.149029851972333,0.0197037547364796,0,0.0570484021361363,0,0.0695736703235662,-0.0269709543568465,0.0737331153746881,0.0963118054437108,0.0592661056250102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58","MWI040",0.0389363065043888,-0.0167240860286985,0,0.10205169197975,0.0663913757213695,0.0616837244563907,-0.0380374958502961,0.102225407877671,-0.0162276451413972,0,0.0450145535774724,0,0.0492142919849004,-0.0513698630136986,0.0532956652858901,0.0429928345275788,0.0218888055347171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59","MWI048",0.0956619569173754,0.0228607689679299,0,0.0971395276852206,0.0534343188687767,0.0969034669719982,0.00510152370012508,0.120471720492053,0.0104488492380325,0,0.0604440997454098,0,0.0504893199072682,-0.0588655012486622,0.0478477347363961,0.0761999010390896,0.0304842400654785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60","MWI056",0.0397695334457561,0.00291099023570706,0,0.125633445945946,0.0729878874119322,0.0671949176207763,-0.0236700915243538,0.0918306499701849,-0.0328862358272516,0,0.0181529784984138,0,0.0442877089971717,-0.0242020343739039,0.0471623265572383,0.047349459598559,0.0297776734515946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
